index,most_likely,num_votes,agreement,aggregation_version,subject_id,task,project_id,workflow_id,subject_set_id,metadata,locations,classifications_count,retired_at,retirement_reason,created_at,updated_at,subject_page_url
91200703,yes,8,0.8,4.1.0,91200703,T0,10996,13193.0,114998,"{""ramean"":276.70940866,""ZTF_URL"":""https://lasair-ztf.lsst.ac.uk/objects/ZTF23aajkfls"",""decmean"":25.399704476,""objectId"":""ZTF23aajkfls""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/64bbc863-55d6-4484-acac-733b6352435f.jpeg"",""1"":""https://panoptes-uploads.zooniverse.org/subject_location/e3fdcbd9-1f65-4a05-bb3b-9b78b8c45b35.jpeg""}",10,2023-08-15 09:22:20 UTC,classification_count,2023-08-09 10:01:39 UTC,2023-08-09 10:01:39 UTC,<a href=https://zooniverse.github.io/slsn-data/subjects/91200703><div>91200703</div></a>
92045386,yes,8,0.8,4.1.0,92045386,T0,10996,13193.0,115884,"{""ramean"":325.2463290227273,""ZTF_URL"":""https://lasair-ztf.lsst.ac.uk/objects/ZTF23aapsuva"",""decmean"":24.007311218181815,""objectId"":""ZTF23aapsuva""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/b1971239-d223-4c6a-80b1-3ab384086e4e.jpeg"",""1"":""https://panoptes-uploads.zooniverse.org/subject_location/d7ab967a-59fd-440f-8d4a-7b0825774e9d.jpeg""}",10,2023-10-15 11:46:45 UTC,classification_count,2023-09-27 10:06:02 UTC,2023-09-27 10:06:02 UTC,<a href=https://zooniverse.github.io/slsn-data/subjects/92045386><div>92045386</div></a>
91781148,yes,8,0.8,4.1.0,91781148,T0,10996,13193.0,115655,"{""ramean"":352.37659610588236,""ZTF_URL"":""https://lasair-ztf.lsst.ac.uk/objects/ZTF23aawerjw"",""decmean"":45.0450006,""objectId"":""ZTF23aawerjw""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/7c8eb8a2-a97f-4afb-ae13-bd3b1193d2d5.jpeg"",""1"":""https://panoptes-uploads.zooniverse.org/subject_location/696f202b-2a53-4848-9ff6-0898b80a603a.jpeg""}",10,2023-09-25 10:23:21 UTC,classification_count,2023-09-13 10:02:16 UTC,2023-09-13 10:02:16 UTC,<a href=https://zooniverse.github.io/slsn-data/subjects/91781148><div>91781148</div></a>
91781140,yes,8,0.8,4.1.0,91781140,T0,10996,13193.0,115655,"{""ramean"":329.4106469833334,""ZTF_URL"":""https://lasair-ztf.lsst.ac.uk/objects/ZTF22aargiwc"",""decmean"":-19.471222775,""objectId"":""ZTF22aargiwc""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/792254d2-24e4-4d43-8acf-c77c6f01a4fc.jpeg"",""1"":""https://panoptes-uploads.zooniverse.org/subject_location/001c6423-0b3c-4a3f-ad32-085fb119a088.jpeg""}",10,2023-09-25 01:17:30 UTC,classification_count,2023-09-13 10:02:13 UTC,2023-09-13 10:02:13 UTC,<a href=https://zooniverse.github.io/slsn-data/subjects/91781140><div>91781140</div></a>
91781160,yes,8,0.8,4.1.0,91781160,T0,10996,13193.0,115655,"{""ramean"":312.49949322941177,""ZTF_URL"":""https://lasair-ztf.lsst.ac.uk/objects/ZTF23aajjzbm"",""decmean"":-17.537039005882352,""objectId"":""ZTF23aajjzbm""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/263fa6cb-0152-4307-834c-166340761053.jpeg"",""1"":""https://panoptes-uploads.zooniverse.org/subject_location/e7168a62-718c-400a-9428-099c323022e1.jpeg""}",10,2023-09-25 08:36:11 UTC,classification_count,2023-09-13 10:02:21 UTC,2023-09-13 10:02:21 UTC,<a href=https://zooniverse.github.io/slsn-data/subjects/91781160><div>91781160</div></a>
92045368,yes,8,0.8,4.1.0,92045368,T0,10996,13193.0,115884,"{""ramean"":18.05812176470588,""ZTF_URL"":""https://lasair-ztf.lsst.ac.uk/objects/ZTF23abbbypt"",""decmean"":-3.8893684588235296,""objectId"":""ZTF23abbbypt""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/35e31214-966c-4de1-8713-fae172306b4a.jpeg"",""1"":""https://panoptes-uploads.zooniverse.org/subject_location/c1ccbd69-c5c1-4a8c-b93c-c3e738a73172.jpeg""}",10,2023-10-15 08:02:20 UTC,classification_count,2023-09-27 10:05:59 UTC,2023-09-27 10:05:59 UTC,<a href=https://zooniverse.github.io/slsn-data/subjects/92045368><div>92045368</div></a>
91781195,yes,8,0.8,4.1.0,91781195,T0,10996,13193.0,115655,"{""ramean"":327.3930741,""ZTF_URL"":""https://lasair-ztf.lsst.ac.uk/objects/ZTF23aawzdxd"",""decmean"":-22.121718888888886,""objectId"":""ZTF23aawzdxd""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/5a291007-b5cd-4579-b7d4-9123f1fc4198.jpeg"",""1"":""https://panoptes-uploads.zooniverse.org/subject_location/0aa88b01-a9a2-4b12-a9a3-948d444933d2.jpeg""}",10,2023-09-25 06:48:13 UTC,classification_count,2023-09-13 10:02:32 UTC,2023-09-13 10:02:32 UTC,<a href=https://zooniverse.github.io/slsn-data/subjects/91781195><div>91781195</div></a>
91781181,yes,8,0.8,4.1.0,91781181,T0,10996,13193.0,115655,"{""ramean"":232.30198919999998,""ZTF_URL"":""https://lasair-ztf.lsst.ac.uk/objects/ZTF23aasotjh"",""decmean"":30.641474958333333,""objectId"":""ZTF23aasotjh""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/df4b9285-fc1f-4a27-9254-faede1a90d9d.jpeg"",""1"":""https://panoptes-uploads.zooniverse.org/subject_location/898c9d54-2c2c-46fd-a772-ab13aa45c7c8.jpeg""}",10,2023-09-25 08:25:35 UTC,classification_count,2023-09-13 10:02:28 UTC,2023-09-13 10:02:28 UTC,<a href=https://zooniverse.github.io/slsn-data/subjects/91781181><div>91781181</div></a>
91781172,yes,8,0.8,4.1.0,91781172,T0,10996,13193.0,115655,"{""ramean"":227.29003925454546,""ZTF_URL"":""https://lasair-ztf.lsst.ac.uk/objects/ZTF23aamanim"",""decmean"":52.533294809090904,""objectId"":""ZTF23aamanim""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/02139f7b-ae1c-4372-9c14-09054bb8fb1f.jpeg"",""1"":""https://panoptes-uploads.zooniverse.org/subject_location/353b330d-7812-4931-b506-9997414d63af.jpeg""}",10,2023-09-25 06:53:43 UTC,classification_count,2023-09-13 10:02:25 UTC,2023-09-13 10:02:25 UTC,<a href=https://zooniverse.github.io/slsn-data/subjects/91781172><div>91781172</div></a>
91781167,yes,8,0.8,4.1.0,91781167,T0,10996,13193.0,115655,"{""ramean"":300.12188439999994,""ZTF_URL"":""https://lasair-ztf.lsst.ac.uk/objects/ZTF22abazrjk"",""decmean"":34.88588860000001,""objectId"":""ZTF22abazrjk""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/d6f9df51-0c63-4df9-b514-8c7b48795f52.jpeg"",""1"":""https://panoptes-uploads.zooniverse.org/subject_location/8989963d-338b-4acb-912a-e47fa46499fd.jpeg""}",10,2023-09-25 08:38:40 UTC,classification_count,2023-09-13 10:02:23 UTC,2023-09-13 10:02:23 UTC,<a href=https://zooniverse.github.io/slsn-data/subjects/91781167><div>91781167</div></a>
91781017,yes,8,0.8,4.1.0,91781017,T0,10996,13193.0,115655,"{""ramean"":11.719301982352942,""ZTF_URL"":""https://lasair-ztf.lsst.ac.uk/objects/ZTF23aatzhso"",""decmean"":42.02813927647059,""objectId"":""ZTF23aatzhso""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/028dbafe-d0e5-488d-a08b-299df92bc5c7.jpeg"",""1"":""https://panoptes-uploads.zooniverse.org/subject_location/ee71dc5c-776f-45dd-b942-fa2d4838ff05.jpeg""}",10,2023-09-25 08:16:04 UTC,classification_count,2023-09-13 10:01:33 UTC,2023-09-13 10:01:33 UTC,<a href=https://zooniverse.github.io/slsn-data/subjects/91781017><div>91781017</div></a>
91781016,yes,8,0.8,4.1.0,91781016,T0,10996,13193.0,115655,"{""ramean"":17.2167920375,""ZTF_URL"":""https://lasair-ztf.lsst.ac.uk/objects/ZTF22aavuvac"",""decmean"":16.133282181250003,""objectId"":""ZTF22aavuvac""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/59bbfebc-951e-4d50-979a-fec2946cbbca.jpeg"",""1"":""https://panoptes-uploads.zooniverse.org/subject_location/a09901b4-7bd3-44b0-9aff-ea883744dd0e.jpeg""}",10,2023-09-25 08:26:59 UTC,classification_count,2023-09-13 10:01:33 UTC,2023-09-13 10:01:33 UTC,<a href=https://zooniverse.github.io/slsn-data/subjects/91781016><div>91781016</div></a>
92787696,yes,8,0.8,4.1.0,92787696,T0,10996,13193.0,116866,"{""ramean"":258.53571394,""ZTF_URL"":""https://lasair-ztf.lsst.ac.uk/objects/ZTF23aalftvv"",""decmean"":81.07484488499999,""objectId"":""ZTF23aalftvv""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/4232af3d-9072-4d3d-b7e7-3a70bd980cc8.jpeg"",""1"":""https://panoptes-uploads.zooniverse.org/subject_location/3b7814dd-cff5-45d8-8906-4075f4eb983e.jpeg""}",10,2023-10-27 02:27:33 UTC,classification_count,2023-10-24 21:39:59 UTC,2023-10-24 21:39:59 UTC,<a href=https://zooniverse.github.io/slsn-data/subjects/92787696><div>92787696</div></a>
91780996,yes,8,0.8,4.1.0,91780996,T0,10996,13193.0,115655,"{""ramean"":36.73062186111111,""ZTF_URL"":""https://lasair-ztf.lsst.ac.uk/objects/ZTF23aatekmu"",""decmean"":33.58245702222222,""objectId"":""ZTF23aatekmu""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/2d286b56-c0f5-4cc4-a19c-0d32d188691f.jpeg"",""1"":""https://panoptes-uploads.zooniverse.org/subject_location/88a4520a-b12e-40fd-891c-494ba19d79f4.jpeg""}",10,2023-09-25 06:29:46 UTC,classification_count,2023-09-13 10:01:26 UTC,2023-09-13 10:01:26 UTC,<a href=https://zooniverse.github.io/slsn-data/subjects/91780996><div>91780996</div></a>
91780985,yes,8,0.8,4.1.0,91780985,T0,10996,13193.0,115655,"{""ramean"":308.81697911875,""ZTF_URL"":""https://lasair-ztf.lsst.ac.uk/objects/ZTF22abgxiew"",""decmean"":23.76143425625,""objectId"":""ZTF22abgxiew""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/69bf12fe-1a3f-4673-a367-2ee813fd8477.jpeg"",""1"":""https://panoptes-uploads.zooniverse.org/subject_location/f470f9fa-1417-4230-ab4c-f647d4a41ee3.jpeg""}",10,2023-09-25 06:39:13 UTC,classification_count,2023-09-13 10:01:22 UTC,2023-09-13 10:01:22 UTC,<a href=https://zooniverse.github.io/slsn-data/subjects/91780985><div>91780985</div></a>
92787592,yes,8,0.8,4.1.0,92787592,T0,10996,13193.0,116866,"{""ramean"":352.15746909999996,""ZTF_URL"":""https://lasair-ztf.lsst.ac.uk/objects/ZTF23aavmthe"",""decmean"":-15.896773757894739,""objectId"":""ZTF23aavmthe""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/b0145455-a1fa-456a-bd8f-c16ed23b481e.jpeg"",""1"":""https://panoptes-uploads.zooniverse.org/subject_location/b9226b09-62a1-492b-a83b-e05d84479ba4.jpeg""}",10,2023-10-27 09:30:34 UTC,classification_count,2023-10-24 21:39:39 UTC,2023-10-24 21:39:39 UTC,<a href=https://zooniverse.github.io/slsn-data/subjects/92787592><div>92787592</div></a>
91781093,yes,8,0.8,4.1.0,91781093,T0,10996,13193.0,115655,"{""ramean"":5.9868974625,""ZTF_URL"":""https://lasair-ztf.lsst.ac.uk/objects/ZTF22abegjtx"",""decmean"":-14.423153687500001,""objectId"":""ZTF22abegjtx""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/7a8a261d-2937-45db-9ca1-040a21c7e129.jpeg"",""1"":""https://panoptes-uploads.zooniverse.org/subject_location/ca2d6812-6313-4b65-aaf2-92ba6cc16192.jpeg""}",10,2023-09-25 01:22:39 UTC,classification_count,2023-09-13 10:01:58 UTC,2023-09-13 10:01:58 UTC,<a href=https://zooniverse.github.io/slsn-data/subjects/91781093><div>91781093</div></a>
91781234,yes,8,0.8,4.1.0,91781234,T0,10996,13193.0,115655,"{""ramean"":31.526221633333336,""ZTF_URL"":""https://lasair-ztf.lsst.ac.uk/objects/ZTF23aavvckk"",""decmean"":-13.401575666666668,""objectId"":""ZTF23aavvckk""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/a76c3a1d-4a01-4f76-9af1-b7a1dea532ab.jpeg"",""1"":""https://panoptes-uploads.zooniverse.org/subject_location/11b1f075-6685-47df-b37e-3bcc5464c2df.jpeg""}",10,2023-09-23 20:17:14 UTC,classification_count,2023-09-13 10:02:45 UTC,2023-09-13 10:02:45 UTC,<a href=https://zooniverse.github.io/slsn-data/subjects/91781234><div>91781234</div></a>
84251225,yes,8,0.8,4.1.0,84251225,T0,10996,13193.0,110962,"{""ramean"":93.24625374166668,""decmean"":68.81260820000001,""objectId"":""ZTF22abynkpz""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/0b9ad14a-8219-4b15-bd98-2aab59948bf8.jpeg"",""1"":""https://panoptes-uploads.zooniverse.org/subject_location/ad1c64bf-abf8-4944-9cf5-37da4d77fc15.jpeg""}",10,2023-06-29 02:11:23 UTC,classification_count,2023-01-15 13:21:53 UTC,2023-01-15 13:21:53 UTC,<a href=https://zooniverse.github.io/slsn-data/subjects/84251225><div>84251225</div></a>
92045189,yes,8,0.8,4.1.0,92045189,T0,10996,13193.0,115884,"{""ramean"":260.2220549375,""ZTF_URL"":""https://lasair-ztf.lsst.ac.uk/objects/ZTF23aasopeh"",""decmean"":22.209786758333333,""objectId"":""ZTF23aasopeh""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/8f891267-c4f3-4af0-b6b5-7ba4cbc0a5fc.jpeg"",""1"":""https://panoptes-uploads.zooniverse.org/subject_location/d564d443-7c95-4aea-97ba-86cef40bc8c6.jpeg""}",10,2023-10-14 02:04:20 UTC,classification_count,2023-09-27 10:05:26 UTC,2023-09-27 10:05:26 UTC,<a href=https://zooniverse.github.io/slsn-data/subjects/92045189><div>92045189</div></a>
92045179,yes,8,0.8,4.1.0,92045179,T0,10996,13193.0,115884,"{""ramean"":286.728057115,""ZTF_URL"":""https://lasair-ztf.lsst.ac.uk/objects/ZTF23abbaqzy"",""decmean"":37.47504084,""objectId"":""ZTF23abbaqzy""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/2e4d037b-2581-4f26-b91a-88eb89c98030.jpeg"",""1"":""https://panoptes-uploads.zooniverse.org/subject_location/0d868b73-1ca7-4e65-b426-0ad3e9efdf96.jpeg""}",10,2023-10-14 02:08:05 UTC,classification_count,2023-09-27 10:05:25 UTC,2023-09-27 10:05:25 UTC,<a href=https://zooniverse.github.io/slsn-data/subjects/92045179><div>92045179</div></a>
84251173,yes,8,0.8,4.1.0,84251173,T0,10996,13193.0,110962,"{""ramean"":32.13837331818183,""decmean"":52.82677169090909,""objectId"":""ZTF22abtcpig""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/fd7cb5c9-7832-476e-a3e1-5d2aaa408895.jpeg"",""1"":""https://panoptes-uploads.zooniverse.org/subject_location/3cb00e14-f51a-4c5a-aaca-952c56421008.jpeg""}",10,2023-06-29 02:33:08 UTC,classification_count,2023-01-15 13:21:15 UTC,2023-01-15 13:21:15 UTC,<a href=https://zooniverse.github.io/slsn-data/subjects/84251173><div>84251173</div></a>
92045095,yes,8,0.8,4.1.0,92045095,T0,10996,13193.0,115884,"{""ramean"":55.79064486666667,""ZTF_URL"":""https://lasair-ztf.lsst.ac.uk/objects/ZTF23aazfibd"",""decmean"":2.0651016888888893,""objectId"":""ZTF23aazfibd""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/e7d4ddfd-6799-4544-8872-5f3ab228b53a.jpeg"",""1"":""https://panoptes-uploads.zooniverse.org/subject_location/8147dda0-7e55-49fd-ba0c-4c2a344f57d1.jpeg""}",10,2023-10-16 12:45:04 UTC,classification_count,2023-09-27 10:05:09 UTC,2023-09-27 10:05:09 UTC,<a href=https://zooniverse.github.io/slsn-data/subjects/92045095><div>92045095</div></a>
92045094,yes,8,0.8,4.1.0,92045094,T0,10996,13193.0,115884,"{""ramean"":110.32009120000001,""ZTF_URL"":""https://lasair-ztf.lsst.ac.uk/objects/ZTF22aboidoj"",""decmean"":45.04162176,""objectId"":""ZTF22aboidoj""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/03497323-9009-4095-a355-2358128b082b.jpeg"",""1"":""https://panoptes-uploads.zooniverse.org/subject_location/473c6ed0-a400-41a5-ae4a-d3780f27c545.jpeg""}",10,2023-10-16 18:55:27 UTC,classification_count,2023-09-27 10:05:09 UTC,2023-09-27 10:05:09 UTC,<a href=https://zooniverse.github.io/slsn-data/subjects/92045094><div>92045094</div></a>
92045078,yes,8,0.8,4.1.0,92045078,T0,10996,13193.0,115884,"{""ramean"":300.12188367000005,""ZTF_URL"":""https://lasair-ztf.lsst.ac.uk/objects/ZTF22abazrjk"",""decmean"":34.885890305000004,""objectId"":""ZTF22abazrjk""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/e1374888-645f-4a87-b8dc-3fdc52f5686d.jpeg"",""1"":""https://panoptes-uploads.zooniverse.org/subject_location/b1aaad10-8bba-4f50-b401-d3e6a34a2ce3.jpeg""}",10,2023-10-14 02:21:21 UTC,classification_count,2023-09-27 10:05:06 UTC,2023-09-27 10:05:06 UTC,<a href=https://zooniverse.github.io/slsn-data/subjects/92045078><div>92045078</div></a>
92045350,yes,8,0.8,4.1.0,92045350,T0,10996,13193.0,115884,"{""ramean"":110.40109526470587,""ZTF_URL"":""https://lasair-ztf.lsst.ac.uk/objects/ZTF23aawsfec"",""decmean"":41.60370531764706,""objectId"":""ZTF23aawsfec""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/f67ac560-9d07-444f-b71c-7eb9598adeb7.jpeg"",""1"":""https://panoptes-uploads.zooniverse.org/subject_location/84e4cb88-9aeb-4248-9930-5948a12c525f.jpeg""}",10,2023-10-16 12:49:04 UTC,classification_count,2023-09-27 10:05:56 UTC,2023-09-27 10:05:56 UTC,<a href=https://zooniverse.github.io/slsn-data/subjects/92045350><div>92045350</div></a>
91781252,yes,8,0.8,4.1.0,91781252,T0,10996,13193.0,115655,"{""ramean"":324.3664792866666,""ZTF_URL"":""https://lasair-ztf.lsst.ac.uk/objects/ZTF23aapyidj"",""decmean"":-4.3452920866666656,""objectId"":""ZTF23aapyidj""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/b59db8f4-23d1-47f7-8fa0-0259db18fa7b.jpeg"",""1"":""https://panoptes-uploads.zooniverse.org/subject_location/775622d7-c537-42cf-8d3c-af3311ae2048.jpeg""}",10,2023-09-25 08:28:00 UTC,classification_count,2023-09-13 10:02:51 UTC,2023-09-13 10:02:51 UTC,<a href=https://zooniverse.github.io/slsn-data/subjects/91781252><div>91781252</div></a>
91781251,yes,8,0.8,4.1.0,91781251,T0,10996,13193.0,115655,"{""ramean"":310.2537952933334,""ZTF_URL"":""https://lasair-ztf.lsst.ac.uk/objects/ZTF23aatvksz"",""decmean"":-22.58056227333333,""objectId"":""ZTF23aatvksz""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/f704f92c-7f59-41d7-9e7c-2dfddfacab1b.jpeg"",""1"":""https://panoptes-uploads.zooniverse.org/subject_location/8aad37de-d298-4002-985d-c4bdeabdb821.jpeg""}",10,2023-09-25 08:40:26 UTC,classification_count,2023-09-13 10:02:50 UTC,2023-09-13 10:02:50 UTC,<a href=https://zooniverse.github.io/slsn-data/subjects/91781251><div>91781251</div></a>
92045322,yes,8,0.8,4.1.0,92045322,T0,10996,13193.0,115884,"{""ramean"":327.3930983066667,""ZTF_URL"":""https://lasair-ztf.lsst.ac.uk/objects/ZTF23aawzdxd"",""decmean"":-22.121707639999997,""objectId"":""ZTF23aawzdxd""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/11c2dd9a-69fe-4233-a37a-4da65afaa65c.jpeg"",""1"":""https://panoptes-uploads.zooniverse.org/subject_location/5b6e850a-e76e-47d9-8231-44a9c0ebaff8.jpeg""}",10,2023-10-13 23:51:51 UTC,classification_count,2023-09-27 10:05:51 UTC,2023-09-27 10:05:51 UTC,<a href=https://zooniverse.github.io/slsn-data/subjects/92045322><div>92045322</div></a>
92045328,yes,8,0.8,4.1.0,92045328,T0,10996,13193.0,115884,"{""ramean"":29.165781304545455,""ZTF_URL"":""https://lasair-ztf.lsst.ac.uk/objects/ZTF23aamskdj"",""decmean"":43.338821836363635,""objectId"":""ZTF23aamskdj""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/4dca17af-94eb-49f2-9f9d-7ff70f0da0cd.jpeg"",""1"":""https://panoptes-uploads.zooniverse.org/subject_location/c8bf53ab-69e9-4487-82aa-5917c3eef9ed.jpeg""}",10,2023-10-13 22:26:37 UTC,classification_count,2023-09-27 10:05:52 UTC,2023-09-27 10:05:52 UTC,<a href=https://zooniverse.github.io/slsn-data/subjects/92045328><div>92045328</div></a>
91582995,yes,8,0.8,4.1.0,91582995,T0,10996,13193.0,115268,"{""ramean"":352.1574815571429,""ZTF_URL"":""https://lasair-ztf.lsst.ac.uk/objects/ZTF23aavmthe"",""decmean"":-15.896762335714284,""objectId"":""ZTF23aavmthe""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/46a47595-3e08-4371-920a-a13e3360675f.jpeg"",""1"":""https://panoptes-uploads.zooniverse.org/subject_location/01e7ecf6-5e6d-4765-b201-c191d557d6fc.jpeg""}",10,2023-09-10 00:11:40 UTC,classification_count,2023-08-30 10:03:57 UTC,2023-08-30 10:03:57 UTC,<a href=https://zooniverse.github.io/slsn-data/subjects/91582995><div>91582995</div></a>
92788198,yes,8,0.8,4.1.0,92788198,T0,10996,13193.0,116866,"{""ramean"":260.2220641454546,""ZTF_URL"":""https://lasair-ztf.lsst.ac.uk/objects/ZTF23aasopeh"",""decmean"":22.20978702727273,""objectId"":""ZTF23aasopeh""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/aa6a7dcc-e411-4931-bb58-e32e2cc2284c.jpeg"",""1"":""https://panoptes-uploads.zooniverse.org/subject_location/9bb9872a-954a-4042-9c7f-00c60374f205.jpeg""}",10,2023-10-27 10:43:02 UTC,classification_count,2023-10-24 21:41:26 UTC,2023-10-24 21:41:26 UTC,<a href=https://zooniverse.github.io/slsn-data/subjects/92788198><div>92788198</div></a>
91583115,yes,8,0.8,4.1.0,91583115,T0,10996,13193.0,115268,"{""ramean"":11.719297807692307,""ZTF_URL"":""https://lasair-ztf.lsst.ac.uk/objects/ZTF23aatzhso"",""decmean"":42.02814016153847,""objectId"":""ZTF23aatzhso""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/16285db6-dfba-4f3e-97f6-c0dee1b42d77.jpeg"",""1"":""https://panoptes-uploads.zooniverse.org/subject_location/cfa15a3f-1060-40c3-ada3-521ffda7420e.jpeg""}",10,2023-09-10 00:47:54 UTC,classification_count,2023-08-30 10:05:10 UTC,2023-08-30 10:05:10 UTC,<a href=https://zooniverse.github.io/slsn-data/subjects/91583115><div>91583115</div></a>
91583112,yes,8,0.8,4.1.0,91583112,T0,10996,13193.0,115268,"{""ramean"":257.30648105333336,""ZTF_URL"":""https://lasair-ztf.lsst.ac.uk/objects/ZTF23aaqnilh"",""decmean"":26.628763339999995,""objectId"":""ZTF23aaqnilh""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/3b9bfc7f-2a5a-43f8-95a4-d7034b358fba.jpeg"",""1"":""https://panoptes-uploads.zooniverse.org/subject_location/50e0d467-2beb-4aa0-a851-5ae2f50bcee4.jpeg""}",10,2023-09-10 00:34:34 UTC,classification_count,2023-08-30 10:05:08 UTC,2023-08-30 10:05:08 UTC,<a href=https://zooniverse.github.io/slsn-data/subjects/91583112><div>91583112</div></a>
84312764,yes,8,0.8,4.1.0,84312764,T0,10996,13193.0,111044,"{""ramean"":32.13837331818183,""decmean"":52.82677169090909,""objectId"":""ZTF22abtcpig""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/b5ab0ba4-a70a-4a3d-86ea-3abace091116.jpeg"",""1"":""https://panoptes-uploads.zooniverse.org/subject_location/99288e2f-46e0-47b3-824c-4bab1a70654a.jpeg""}",10,2023-06-29 19:26:59 UTC,classification_count,2023-01-20 15:26:21 UTC,2023-01-20 15:26:21 UTC,<a href=https://zooniverse.github.io/slsn-data/subjects/84312764><div>84312764</div></a>
84312770,yes,8,0.8,4.1.0,84312770,T0,10996,13193.0,111044,"{""ramean"":345.97566687,""decmean"":15.77217211,""objectId"":""ZTF22abvngdr""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/5b7dea20-a9a2-43c8-bf78-add594f676f9.jpeg"",""1"":""https://panoptes-uploads.zooniverse.org/subject_location/bd1d74b4-e476-4b78-8e4f-578052380946.jpeg""}",10,2023-07-04 12:55:41 UTC,classification_count,2023-01-20 15:26:24 UTC,2023-01-20 15:26:24 UTC,<a href=https://zooniverse.github.io/slsn-data/subjects/84312770><div>84312770</div></a>
91582955,yes,8,0.8,4.1.0,91582955,T0,10996,13193.0,115268,"{""ramean"":260.22205732105266,""ZTF_URL"":""https://lasair-ztf.lsst.ac.uk/objects/ZTF23aasopeh"",""decmean"":22.209786626315793,""objectId"":""ZTF23aasopeh""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/fbd23f59-ca61-4de8-830f-dd7aef7bfbd9.jpeg"",""1"":""https://panoptes-uploads.zooniverse.org/subject_location/5be69fda-6543-46dc-8297-4a91e67a2372.jpeg""}",10,2023-09-10 00:22:22 UTC,classification_count,2023-08-30 10:03:33 UTC,2023-08-30 10:03:33 UTC,<a href=https://zooniverse.github.io/slsn-data/subjects/91582955><div>91582955</div></a>
92787936,yes,8,0.8,4.1.0,92787936,T0,10996,13193.0,116866,"{""ramean"":36.73062425652174,""ZTF_URL"":""https://lasair-ztf.lsst.ac.uk/objects/ZTF23aatekmu"",""decmean"":33.58245426956521,""objectId"":""ZTF23aatekmu""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/d2997c75-eb29-4d80-9b90-e0b07aa3f913.jpeg"",""1"":""https://panoptes-uploads.zooniverse.org/subject_location/77fbdfde-644c-4610-89bb-c2d292f3cd85.jpeg""}",10,2023-10-27 02:27:16 UTC,classification_count,2023-10-24 21:40:41 UTC,2023-10-24 21:40:41 UTC,<a href=https://zooniverse.github.io/slsn-data/subjects/92787936><div>92787936</div></a>
91653988,yes,8,0.8,4.1.0,91653988,T0,10996,13193.0,115452,"{""ramean"":329.27696505625,""ZTF_URL"":""https://lasair-ztf.lsst.ac.uk/objects/ZTF22aaswbds"",""decmean"":26.02810854375,""objectId"":""ZTF22aaswbds""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/8fe4409d-8af9-463d-b911-b1004e7f988a.jpeg"",""1"":""https://panoptes-uploads.zooniverse.org/subject_location/e2193c7b-f0db-456b-b47a-5d1ffe4f084e.jpeg""}",10,2023-09-12 07:00:13 UTC,classification_count,2023-09-06 09:58:59 UTC,2023-09-06 09:58:59 UTC,<a href=https://zooniverse.github.io/slsn-data/subjects/91653988><div>91653988</div></a>
